isodate,cdoc,dir_location
1938-12-05,633614219401732495,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614219401732495/
1939-11-06,633614228271036685,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614228271036685/
1940-04-29,633614234883523651,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614234883523651/
1939-12-14,633614229950524939,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614229950524939/
1936-02-07,633614191402643943,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614191402643943/
1936-04-30,633614194508814423,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614194508814423/
1936-03-05,633614192671673955,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614192671673955/
1939-03-22,633614223467878399,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614223467878399/
1936-01-10,633614190065959413,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614190065959413/
1939-09-30,633614226650765665,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614226650765665/
1936-10-02,633614196433296405,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614196433296405/
1938-02-21,633614212069576453,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614212069576453/
1936-11-07,633614198130596703,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614198130596703/
1935-10-21,633614187274937115,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614187274937115/
1935-02-28,633614182313970369,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614182313970369/
1934-11-22,633614178932025699,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614178932025699/
1939-03-17,633614223281476921,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614223281476921/
1935-05-13,633614185035150705,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614185035150705/
1939-10-05,633614226853729219,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614226853729219/
1938-02-15,633614211784583749,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614211784583749/
1935-11-19,633614188674745029,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614188674745029/
1940-01-15,633614230486761211,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614230486761211/
1935-11-11,633614188280536371,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614188280536371/
1940-02-13,633614231940473995,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614231940473995/
1936-02-20,633614192003566059,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614192003566059/
1940-02-24,633614232534208795,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614232534208795/
1940-03-02,633614232899199451,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614232899199451/
1937-11-02,633614207991243361,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614207991243361/
1936-09-30,633614196315174429,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614196315174429/
1940-04-05,633614233888705369,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614233888705369/
1935-09-28,633614186223245289,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614186223245289/
1937-03-16,633614203245119485,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614203245119485/
1938-12-13,633614219758754605,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614219758754605/
1937-10-05,633614206818929623,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614206818929623/
1940-04-24,633614234661654331,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614234661654331/
1936-02-04,633614191252960275,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614191252960275/
1935-10-30,633614187711488439,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614187711488439/
1939-01-09,633614220073590295,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614220073590295/
1938-09-29,633614216385559711,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614216385559711/
1936-10-12,633614196875003847,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614196875003847/
1938-05-23,633614215442771347,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614215442771347/
1936-01-28,633614190899844315,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614190899844315/
1939-11-20,633614228941800763,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614228941800763/
1938-05-02,633614214450140509,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614214450140509/
1938-10-19,633614217269599579,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614217269599579/
1936-04-10,633614193633368085,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614193633368085/
1935-02-09,633614181513053373,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614181513053373/
1938-04-16,633614213742658621,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614213742658621/
1937-04-22,633614204258838913,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614204258838913/
1935-09-25,633614186071686669,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614186071686669/
1939-02-08,633614221478710573,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614221478710573/
1938-02-10,633614211550058503,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614211550058503/
1935-05-18,633614185293737835,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614185293737835/
1936-11-18,633614198646364749,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614198646364749/
1937-03-13,633614203134030001,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614203134030001/
1936-03-18,633614193306032715,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614193306032715/
1936-01-13,633614190178144041,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614190178144041/
1934-10-18,633614177506905933,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614177506905933/
1935-02-05,633614181342745233,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614181342745233/
1936-01-27,633614190852033039,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614190852033039/
1935-02-02,633614181254309997,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614181254309997/
1935-10-22,633614187331029429,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614187331029429/
1938-05-31,633614215734170137,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614215734170137/
1939-05-08,633614224844718151,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614224844718151/
1937-11-26,633614208993405205,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614208993405205/
1935-11-02,633614187885077745,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614187885077745/
1936-10-17,633614197121560035,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614197121560035/
1935-05-06,633614184673753707,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614184673753707/
1940-03-11,633614233340906893,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614233340906893/
1936-04-24,633614194182885267,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614194182885267/
1934-12-05,633614179501542369,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614179501542369/
1938-05-14,633614215063874797,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614215063874797/
1939-02-01,633614221148719021,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614221148719021/
1935-10-23,633614187399152685,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614187399152685/
1939-12-09,633614229751467535,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614229751467535/
1937-11-16,633614208617477329,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614208617477329/
1937-05-24,633614205845829535,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614205845829535/
1936-12-15,633614199839615451,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614199839615451/
1939-04-13,633614223630061747,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614223630061747/
1940-02-21,633614232313901935,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614232313901935/
1937-11-12,633614208456075211,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614208456075211/
1934-11-12,633614178521411211,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614178521411211/
1937-10-01,633614206681901881,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614206681901881/
1935-01-08,633614180141682231,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614180141682231/
1935-10-28,633614187609772293,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614187609772293/
1938-01-13,633614210258841559,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614210258841559/
1939-02-04,633614221299027673,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614221299027673/
1934-09-24,633614176476151071,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614176476151071/
1939-01-27,633614220923099797,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614220923099797/
1939-10-20,633614227529961907,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614227529961907/
1935-10-31,633614187781330401,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614187781330401/
1935-05-29,633614185725289287,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614185725289287/
1940-02-26,633614232594207259,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614232594207259/
1938-01-15,633614210350714207,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614210350714207/
1937-01-05,633614199931800591,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614199931800591/
1938-11-22,633614218927994623,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614218927994623/
1935-10-07,633614186609485401,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614186609485401/
1936-11-02,633614197855759989,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614197855759989/
1937-04-26,633614204412741223,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614204412741223/
1934-10-15,633614177360190939,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614177360190939/
1939-03-11,633614223018827395,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614223018827395/
1937-04-23,633614204310712585,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614204310712585/
1939-05-01,633614224481446201,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614224481446201/
1940-05-03,633614235119298865,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614235119298865/
1937-05-22,633614205790362205,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614205790362205/
1940-05-07,633614235261326479,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614235261326479/
1936-11-10,633614198243406315,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614198243406315/
1934-12-12,633614179799972229,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614179799972229/
1936-04-06,633614193390561801,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614193390561801/
1939-02-25,633614222339001049,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614222339001049/
1935-01-30,633614181103063869,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614181103063869/
1937-06-03,633614206205820319,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614206205820319/
1936-12-01,633614199145101981,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614199145101981/
1936-05-26,633614195675503305,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614195675503305/
1935-03-19,633614183140199217,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614183140199217/
1935-10-17,633614187118378623,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614187118378623/
1939-04-14,633614223693185131,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614223693185131/
1938-02-16,633614211839269849,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614211839269849/
1940-01-05,633614230064115781,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614230064115781/
1935-10-02,633614186382772455,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614186382772455/
1937-06-02,633614206163790145,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614206163790145/
1934-12-11,633614179763254419,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614179763254419/
1935-05-21,633614185395922719,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614185395922719/
1938-02-17,633614211897393361,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614211897393361/
1939-01-06,633614219998279723,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614219998279723/
1937-02-06,633614201365347921,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614201365347921/
1937-04-13,633614203813069075,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614203813069075/
1936-05-20,633614195411603811,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614195411603811/
1934-10-25,633614177816585505,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614177816585505/
1938-01-19,633614210491960591,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614210491960591/
1938-10-11,633614216884296943,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614216884296943/
1937-10-06,633614206860959797,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614206860959797/
1935-11-13,633614188386939897,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614188386939897/
1939-05-03,633614224615661515,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614224615661515/
1939-04-18,633614223843025045,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614223843025045/
1936-11-27,633614199004636827,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614199004636827/
1937-04-17,633614204061812707,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614204061812707/
1940-01-06,633614230108333399,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614230108333399/
1938-04-27,633614214227489959,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614214227489959/
1936-03-07,633614192804483055,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614192804483055/
1935-05-31,633614185794975003,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614185794975003/
1939-09-25,633614226291556111,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614226291556111/
1939-12-11,633614229792872725,Dec-01-2008/Yale/CDMoutput for Yale World War II/Yale021108/import/cdoc/633614229792872725/
